gene_id,091304_G,091305_G,091301_G,090902_G,042008_G,042005_G,042004_G,042002_G,042001_G
g17681.t1,0,0,0,0,0,5,12,28,19
g17682.t1,0,0,0,0,32,0,54,6,6
g17683.t1,0,736,0,46,164,25,28,1295,199
g17684.t1,0,0,0,0,19,1,0,77,0
g17685.t1,0,0,0,0,0,0,0,0,0
g17686.t1,102,374,0,25,138,71,85,192,19
g17687.t1,0,0,0,0,0,0,0,0,0
g17687.t2,0,0,0,0,0,0,0,0,0
g17688.t1,0,1401,0,99,58,76,2,157,0
g17689.t1,0,2961,0,14,4,114,24,12,0
g1769.t1,0,0,1,0,8,12,1,5,24
g17690.t1,250,429,0,116,4,0,4,30,0
g17691.t1,0,0,0,26,2,6,0,122,0
g17692.t1,80,1,0,148,854,6,0,12,0
g17693.t1,14,753,0,25,1385,2,0,29,0
g17694.t1,124,219,0,217,1237,29,14,101,12
g17695.t1,0,0,0,0,29,23,79,15,52
g17696.t1,0,0,0,0,24,1,45,17,4
g17697.t1,378,338,824,679,1053,674,725,743,1280
g17698.t1,1059,1434,1220,1784,1766,1518,1622,1197,2539
g17699.t1,4348,3998,4358,7235,5886,5558,5774,3599,8611
g177.t1,0,0,0,0,0,0,0,0,0
g1770.t1,0,0,0,0,2,0,18,3,0
g17700.t1,0,0,4,0,30,30,4,0,30
g17701.t1,44,0,0,79,74,91,111,61,150
g17702.t1,0,0,0,0,0,0,0,0,0
g17703.t1,0,0,0,0,0,0,0,0,0
g17703.t2,0,0,0,0,0,0,0,0,0
g17704.t1,384,224,1171,269,611,926,1289,893,1191
g17705.t1,69,0,797,616,781,627,1107,403,2578
g17706.t1,562,717,912,515,1023,490,738,581,918
g17707.t1,0,0,1,0,0,10,0,10,4
g17708.t1,39,0,16,0,45,0,0,0,0
g17709.t1,271,36,193,138,643,316,313,183,2310
g1771.t1,2,0,0,1,4,6,0,0,0
g17710.t1,40212,27430,75446,57908,94526,55811,67203,63660,36566
g17711.t1,0,0,0,0,0,0,0,0,13
g17712.t1,1075,258,1141,1332,1729,2420,2988,2114,2669
g17713.t1,78,0,104,4,431,21,8,2,1124
g17714.t1,0,0,85,0,0,0,0,0,0
g17715.t1,0,0,14,0,45,16,0,24,67
g17716.t1,66,0,6,0,3318,8,1,14,13
g17717.t1,35619,30619,60976,45486,123108,51683,57561,58451,118212
g17718.t1,44,57,169,480,263,93,190,359,262
g17719.t1,311,66,214,173,343,209,278,306,570
g1772.t1,0,0,0,0,16,0,22,0,30
g17720.t1,40,0,0,18,10,32,19,116,53
g17721.t1,240,98,278,423,747,535,849,531,1322
g17722.t1,0,0,6,0,101,35,30,36,204
g17723.t1,805,417,2910,1405,3056,2995,3894,1931,4853
g17724.t1,837,649,2415,1250,1795,1540,1459,1294,4432
g17725.t1,945,340,1119,1269,1708,1709,2045,1513,1816
g17726.t1,178,0,191,395,409,516,478,244,1286
g17727.t1,500,471,1228,768,1371,1030,982,793,1168
g17728.t1,418,701,2181,1026,1247,2349,2930,1098,3320
g17729.t1,42272,37308,104933,73690,179583,103403,118015,105203,221163
g1773.t1,0,0,0,0,2,0,0,0,0
g17730.t1,933,387,1360,625,1998,1104,1184,1228,3448
g17731.t1,0,68,0,0,8,39,9,0,30
g17732.t1,0,0,0,0,8,0,0,0,21
g17733.t1,0,0,0,0,39,0,9,14,8
g17734.t1,1349,831,3628,1771,1371,1630,1022,1191,1148
g17735.t1,0,1,0,160,103,1326,44,396,39
g17736.t1,0,0,0,0,0,0,0,0,0
g17737.t1,340,127,931,524,493,484,442,425,331
g17738.t1,0,0,2,37,0,0,0,175,0
g17739.t1,2,0,0,0,13,8,0,0,0
g1774.t1,0,0,0,10,27,29,24,4,20
g17740.t1,251,0,0,0,0,0,0,0,0
g17741.t1,84,148,136,133,17,23,46,45,1
g17741.t2,0,0,53,0,7,16,11,1,9
g17742.t1,0,0,0,0,1,0,0,0,0
g17743.t1,0,0,0,0,3,11,21,34,0
g17744.t1,1438,752,3238,2093,4567,6716,6297,4241,2014
g17745.t1,415,696,567,290,800,1148,641,600,2744
g17746.t1,0,0,0,120,0,0,0,0,22
g17747.t1,0,0,0,0,0,0,0,0,0
g17748.t1,0,0,0,0,26,0,0,3,18
g17749.t1,0,0,0,0,0,0,0,0,0
g1775.t1,13,0,0,0,0,11,0,4,18
g17750.t1,0,0,0,0,0,0,0,0,0
g17751.t1,798,537,1168,1080,1851,653,378,2038,787
g17752.t1,0,0,0,0,0,0,0,0,0
g17753.t1,0,0,0,0,0,0,0,0,0
g17754.t1,2,0,26,0,43,10,0,29,7
g17755.t1,4,0,0,89,38,0,0,59,45
g17756.t1,0,0,0,0,0,0,0,0,0
g17757.t1,71,0,0,87,126,48,109,87,111
g17758.t1,0,0,0,0,0,0,0,0,0
g17759.t1,0,0,0,0,0,0,0,0,0
g1776.t1,0,0,0,30,0,0,6,7,0
g17760.t1,0,0,0,0,0,0,0,0,0
g17761.t1,0,0,0,0,0,0,0,0,0
g17762.t1,0,0,0,0,0,0,0,0,0
g17763.t1,0,0,0,0,0,1,0,0,0
g17764.t1,0,206,129,82,177,63,110,223,141
g17765.t1,0,0,0,0,0,4,0,0,0
g17765.t2,0,0,0,0,0,0,0,0,0
g17766.t1,686,533,1288,1165,1844,1165,928,1193,4383
g17767.t1,0,0,0,0,0,0,0,0,0
g17767.t2,0,0,0,0,0,0,0,0,0
g17767.t3,58,0,133,0,62,31,35,27,0
g17768.t1,56,0,143,62,41,77,41,19,75
g17769.t1,0,0,5,0,11,7,16,4,66
g1777.t1,54,0,8,42,9,4,14,0,44
g17770.t1,0,0,0,0,25,1,0,1,71
g17771.t1,2541,1088,4075,3125,5550,4639,5568,5405,4485
g17772.t1,64,0,531,105,388,184,240,325,1809
g17773.t1,1099,320,1359,1028,2392,1272,1354,1563,4123
g17774.t1,360,108,175,338,942,555,766,409,1702
g17775.t1,11063,7277,22277,16932,22021,15182,14762,14845,12347
g17776.t1,3071,1800,6183,3576,4923,4517,5157,4722,4213
g17777.t1,439,520,1571,793,2936,2045,1379,1357,2962
g17778.t1,1448,1005,4124,2756,7438,6090,7598,4717,7497
g17779.t1,62,98,78,111,138,57,66,31,73
g1778.t1,0,0,0,0,0,19,0,0,0
g17780.t1,59,34,223,76,184,104,107,66,46
g17781.t1,0,0,0,0,0,0,0,0,0
g17782.t1,0,0,32,0,39,27,64,37,46
g17782.t2,0,0,0,0,0,0,0,0,0
g17782.t3,0,0,0,0,40,30,14,14,21
g17783.t1,0,0,0,0,8,0,0,6,0
g17784.t1,1170,1177,2515,1767,5517,4615,9636,4262,2414
g17785.t1,0,0,0,0,0,0,4,0,0
g17786.t1,0,0,0,0,0,0,0,0,0
g17787.t1,337,69,0,0,18,0,0,49,30
g17788.t1,105,0,0,0,26,4,8,0,13
g17789.t1,0,0,0,0,0,0,0,0,3
g1779.t1,113,0,335,0,48,66,108,130,72
g17790.t1,461,679,747,2119,1325,599,177,551,453
g17791.t1,223,0,176,100,265,280,40,161,40
g17792.t1,47,0,481,162,132,554,0,70,83
g17793.t1,792,433,1424,643,153,945,1662,1505,334
g17794.t1,0,0,0,0,0,0,0,7,0
g17795.t1,141,0,676,346,220,138,0,3829,154
g17796.t1,1861,1179,2012,1717,6218,3486,3768,4178,6946
g17797.t1,185,285,582,414,577,735,723,422,1182
g17798.t1,125,583,813,1177,12,22,12,0,5
g17799.t1,2,102,351,125,118,36,116,68,619
g178.t1,0,0,0,0,0,0,0,0,0
g1780.t1,0,0,0,0,1,0,0,0,0
g17800.t1,973,204,608,1202,1409,1164,1270,1153,1880
g17801.t1,0,0,0,0,1,0,0,32,27
g17802.t1,195,660,113,336,3267,7835,13318,7432,1121
g17803.t1,0,0,0,0,2,14,43,0,31
g17804.t1,0,0,0,0,0,1,0,0,0
g17805.t1,0,0,0,0,0,10,0,0,0
g17806.t1,54,0,0,0,245,0,22,14,0
g17807.t1,73,0,229,25,885,65,252,158,44
g17808.t1,746,266,1023,940,1061,729,906,833,7072
g17809.t1,210,0,96,12,16,70,37,48,28
g1781.t1,0,0,57,131,0,10,15,18,13
g17810.t1,270,0,281,178,74,55,75,86,38
g17811.t1,0,0,0,0,10,8,0,1,14
g17812.t1,109,56,37,143,121,178,150,173,13
g17813.t1,0,0,78,0,1698,11,31,18,156
g17814.t1,14,46,97,116,91,214,209,214,15
g17815.t1,49,0,97,48,63,77,110,63,10
g17816.t1,0,0,0,0,0,0,0,0,0
g17817.t1,5,0,423,114,0,0,0,10,0
g17818.t1,1,0,0,11,0,0,0,0,0
g17819.t1,0,0,0,0,0,0,0,0,0
g17819.t2,0,0,0,0,0,0,0,0,0
g17819.t3,0,0,0,0,0,0,0,0,0
g1782.t1,0,0,0,0,0,0,0,7,0
g17820.t1,549,381,1642,1172,2152,3672,11684,2048,5495
g17821.t1,0,0,0,0,28,28,55,16,84
g17822.t1,288,48,603,192,260,17,126,52,29
g17823.t1,450,296,962,1342,2141,1260,2042,1413,1903
g17824.t1,369,297,652,328,1020,513,558,478,1619
g17825.t1,126,289,163,94,166,353,249,177,651
g17826.t1,8,0,233,80,339,678,727,339,875
g17827.t1,0,201,293,350,295,392,292,224,334
g17828.t1,157,251,424,306,638,866,1031,560,812
g17829.t1,7,0,122,0,0,0,0,0,8
g1783.t1,0,0,0,0,0,2,0,0,0
g17830.t1,0,0,0,0,0,0,0,0,0
g17831.t1,710,198,667,601,565,841,608,518,847
g17832.t1,648,590,2542,1505,3428,2980,2965,4271,1386
g17833.t1,0,0,0,0,0,0,0,1,0
g17834.t1,6359,3182,12057,4787,3283,5235,3449,5009,384
g17835.t1,1636,712,1691,784,2329,1868,1705,1636,3940
g17836.t1,77,201,656,223,574,664,828,431,1130
g17837.t1,28,0,0,24,20,26,16,44,198
g17838.t1,72,0,129,21,0,39,6,4,20
g17839.t1,52,0,369,296,594,541,479,420,355
g1784.t1,0,0,0,0,0,0,0,0,0
g17840.t1,1863,1170,3382,1436,3231,3623,3924,2838,3219
g17841.t1,0,0,183,149,181,82,177,76,3304
g17842.t1,45,112,478,160,372,93,115,186,1779
g17843.t1,16,78,0,70,126,199,176,198,316
g17844.t1,0,0,0,0,0,0,0,0,0
g17845.t1,0,0,0,0,0,0,0,0,0
g17846.t1,0,0,0,0,0,0,0,2,13
g17847.t1,0,0,0,0,0,0,0,0,0
g17848.t1,0,0,88,0,12,0,0,0,0
g17849.t1,245,186,714,279,1129,887,1596,1089,1806
g1785.t1,0,0,112,0,26,1,0,0,0
g17850.t1,515,244,2117,953,2365,694,725,900,1918
g17851.t1,731,34,756,1317,1286,688,1013,1082,1809
g17852.t1,0,0,0,0,10,0,1,1,1
g17853.t1,0,0,0,0,0,0,0,0,0
g17853.t2,0,0,0,0,0,0,0,0,0
g17854.t1,482,141,223,754,1159,1086,1891,1015,1396
g17855.t1,335,118,895,552,747,1238,1422,851,1862
g17856.t1,48,0,0,0,28,21,6,0,129
g17857.t1,65,0,428,88,101,285,257,221,669
g17858.t1,48,0,117,123,608,393,582,393,4464
g17859.t1,0,0,0,1537,0,0,0,0,750
g1786.t1,0,0,0,0,0,0,0,0,1
g17860.t1,0,0,0,0,0,0,0,0,0
g17861.t1,206,388,631,726,102,14,33,110,125
g17862.t1,0,46,0,0,10,14,0,0,6
g17863.t1,657,815,735,1910,337,218,73,770,482
g17864.t1,0,0,0,0,0,0,0,0,0
g17865.t1,311,0,491,0,0,171,47,570,0
g17866.t1,12,0,0,0,0,6,35,29,0
g17867.t1,303,197,656,496,876,492,596,513,1099
g17868.t1,386,1039,1292,781,1814,1759,1497,1533,1856
g17869.t1,125,204,269,149,228,135,182,209,189
g1787.t1,0,0,0,0,10,4,2,12,31
g17870.t1,0,0,0,0,0,0,0,0,0
g17871.t1,98,46,68,40,429,152,288,269,1825
g17872.t1,591,0,724,299,853,689,700,986,1568
g17873.t1,1023,909,844,871,1767,1607,2322,1019,5426
g17874.t1,188,24,432,147,466,376,608,453,1118
g17875.t1,1241,326,3824,1221,876,1362,1927,914,424
g17876.t1,2,0,0,0,0,0,9,3,1
g17877.t1,0,0,0,0,0,0,0,0,0
g17878.t1,1162,146,2587,1124,1303,1330,1694,1049,423
g17879.t1,0,0,92,0,139,205,317,180,377
g1788.t1,0,0,0,0,2,2,0,0,12
g17880.t1,607,427,1362,1234,510,774,639,923,794
g17881.t1,0,1,1,1,143,86,37,70,0
g17882.t1,175,97,153,72,201,163,134,162,121
g17883.t1,2568,2155,4216,3502,7492,5356,7159,5714,4966
g17884.t1,0,67,0,158,56,42,41,92,176
g17885.t1,25,0,0,0,59,63,45,71,276
g17886.t1,82,0,334,342,1492,274,400,251,1562
g17887.t1,101,0,0,0,143,57,63,19,273
g17888.t1,680,0,1399,727,355,644,705,511,723
g17889.t1,223,715,505,197,162,72,275,304,396
g1789.t1,2,0,0,0,26,2,0,14,19
g17890.t1,0,0,0,0,132,31,68,45,565
g17891.t1,0,0,0,0,0,0,0,0,0
g17892.t1,267,580,1016,531,506,679,446,638,2031
g17893.t1,160,0,251,221,1681,586,406,1065,627
g17894.t1,836,558,1789,787,1448,939,1331,898,1149
g17895.t1,0,0,60,0,0,23,8,22,49
g17896.t1,322,0,578,331,231,179,158,242,1942
g17897.t1,16,0,0,0,4,44,25,104,118
g17898.t1,0,0,0,0,0,4,14,0,0
g17899.t1,3685,2592,6430,4670,24748,19132,41659,19847,15780
g179.t1,0,0,0,0,0,0,0,0,0
g1790.t1,0,0,0,0,4,0,0,0,8
g17900.t1,622,294,1392,435,631,1561,1136,1019,1642
g17901.t1,183,160,692,583,924,1479,895,1243,1695
g17902.t1,128,319,138,242,361,495,514,307,296
g17903.t1,500,62,802,658,593,471,303,332,382
g17903.t2,0,0,54,12,37,28,30,6,72
g17904.t1,868,62,1766,873,1400,1538,1007,1017,1148
g17905.t1,65,0,67,0,92,87,10,72,7
g17906.t1,502,758,782,1308,1873,910,1280,905,2866
g17907.t1,0,0,0,0,0,0,0,0,0
g17908.t1,0,0,0,0,0,0,0,0,0
g17908.t2,0,0,0,0,0,0,0,0,0
g17909.t1,151,59,317,175,203,140,147,183,140
g1791.t1,0,0,0,0,7,13,9,0,81
g17910.t1,0,0,55,8,0,26,31,23,11
g17911.t1,0,0,0,0,0,0,0,0,0
g17912.t1,0,0,0,0,0,0,0,0,0
g17913.t1,194,321,678,468,284,621,577,610,87
g17914.t1,603,10,1506,722,1267,970,1270,972,2139
g17915.t1,3325,2832,9266,4476,8239,7121,7544,5936,8753
g17916.t1,2488,1625,3213,2759,6660,2815,3475,5232,4101
g17917.t1,375,212,175,430,648,445,822,315,479
g17918.t1,0,0,0,6,28,2,4,8,18
g17918.t2,252,111,756,247,204,310,189,328,423
g17919.t1,382,288,248,295,762,648,1041,679,843
g1792.t1,0,0,32,0,11,73,69,2,47
g17920.t1,7118,7506,11630,9521,15014,17739,17290,16606,7964
g17921.t1,568,635,3507,2077,2040,2173,2135,1340,2297
g17922.t1,545,434,1274,847,1338,1022,1266,750,2899
g17923.t1,201,0,311,184,136,155,236,268,721
g17924.t1,681,163,1735,1057,928,686,1650,791,1057
g17925.t1,0,0,0,0,0,0,10,0,17
g17926.t1,112,348,628,438,619,477,805,524,349
g17927.t1,52,0,202,59,163,205,217,128,448
g17928.t1,323,357,781,271,628,806,682,457,518
g17929.t1,0,0,0,0,0,0,0,0,0
g17929.t2,0,0,0,0,0,0,0,0,0
g1793.t1,0,0,0,0,0,0,0,0,8
g17930.t1,0,0,0,0,0,0,0,215,25
g17931.t1,568,413,1519,674,1331,792,482,1404,1307
g17932.t1,0,0,0,0,0,0,0,0,0
g17933.t1,0,0,0,0,0,0,0,0,0
g17934.t1,117,0,71,177,218,267,345,106,41
g17935.t1,0,0,0,0,0,0,0,0,0
g17936.t1,0,0,0,0,0,0,0,0,0
g17937.t1,0,0,0,0,0,0,0,0,0
g17938.t1,0,0,0,0,0,4,2,0,6
g17939.t1,0,0,0,24,3,4,0,0,0
g1794.t1,0,0,0,0,62,0,5,4,46
g17940.t1,0,0,0,0,0,0,0,0,0
g17941.t1,0,0,0,0,0,0,0,0,0
g17942.t1,1936,869,3472,3219,3160,2823,4222,1622,1898
g17943.t1,1602,1122,2239,1213,3662,3009,3979,2644,2174
g17944.t1,1220,0,2395,1388,10358,604,102,1830,2014
g17945.t1,4231,3171,5041,5284,8280,9146,14309,6677,4786
g17946.t1,10,0,1,30,13,23,57,40,80
g17947.t1,0,37,0,22,66,72,71,74,162
g17948.t1,0,0,0,0,0,0,0,0,0
g17949.t1,0,0,0,0,0,0,0,0,0
g1795.t1,0,0,0,0,0,0,1,0,11
g17950.t1,0,0,3,2,0,0,0,0,0
g17951.t1,0,0,0,0,0,0,0,0,0
g17952.t1,0,0,0,0,0,0,0,0,0
g17953.t1,0,0,0,13,3,27,34,18,16
g17954.t1,11,0,0,54,46,79,293,102,217
g17955.t1,17,11,39,40,51,34,0,44,326
g17956.t1,0,0,0,0,0,0,0,0,0
g17957.t1,0,0,0,0,12,0,0,0,0
g17958.t1,0,0,0,0,0,0,0,2,6
g17959.t1,0,0,0,0,0,0,0,0,0
g1796.t1,0,0,0,0,0,0,0,0,0
g17960.t1,0,0,0,0,0,1,0,0,10
g17961.t1,0,0,0,0,0,0,0,0,0
g17962.t1,0,0,0,0,12,0,0,18,0
g17963.t1,0,0,0,0,0,0,0,0,8
g17964.t1,19820,16664,164904,32158,567782,113714,91306,152360,45767
g17965.t1,0,0,170,90,128,94,133,41,0
g17966.t1,0,0,0,26,59,32,26,31,39
g17967.t1,611,600,1050,435,1848,1212,2116,951,1007
g17968.t1,832,350,1309,883,1681,1316,1870,1208,1796
g17969.t1,847,761,2830,1367,2397,1406,1868,1375,2691
g1797.t1,0,0,0,0,0,0,0,0,0
g17970.t1,26,0,20,36,70,154,129,164,121
g17971.t1,3777,3118,6595,4266,5542,4981,6680,4312,5173
g17972.t1,0,0,0,0,0,0,0,0,0
g17973.t1,0,0,0,0,1,0,0,0,0
g17974.t1,0,0,0,0,0,0,0,0,0
g17975.t1,0,0,0,0,0,0,0,0,0
g17976.t1,53,0,0,16,11,23,77,43,11
g17977.t1,3072,1405,6304,4474,2574,5882,4333,4542,724
g17978.t1,2195,1485,4942,1978,1046,1465,625,1075,423
g17979.t1,0,0,34,34,21,3,31,4,7
g1798.t1,0,0,0,0,0,0,1,0,0
g17980.t1,4,0,0,190,66,182,217,84,18
g17981.t1,0,0,68,66,35,64,125,122,365
g17982.t1,0,0,0,0,11,6,0,2,42
g17983.t1,0,0,0,0,0,0,0,0,0
g17984.t1,0,0,0,0,0,0,0,0,0
g17985.t1,0,0,0,36,29,0,11,0,20
g17986.t1,586,437,1724,741,795,905,1386,1045,1571
g17987.t1,28,0,61,25,16,17,26,35,60
g17988.t1,0,0,0,0,0,1,33,0,0
g17989.t1,94,180,335,448,745,132,60,88,230
g1799.t1,0,0,0,0,1,0,3,2,0
g17990.t1,817,2097,2710,1353,1481,1332,1321,2201,480
g17991.t1,835,671,1801,607,1133,1827,1948,1582,677
g17992.t1,358,380,1023,866,1173,1051,1325,989,1319
g17993.t1,1778,654,3791,2534,2041,2181,2219,2952,4192
g17994.t1,0,0,28,0,43,46,44,93,81
g17994.t2,0,0,0,0,0,0,0,0,0
g17995.t1,601,317,476,657,466,421,357,487,723
g17996.t1,317,52,496,290,977,747,1622,447,509
g17997.t1,2853,0,1324,2964,583,128,168,3454,238
g17998.t1,12265,46617,22658,12389,46317,6559,23408,24632,5807
g17999.t1,177,84,224,65,35,170,191,136,383
g18.t1,0,0,0,0,0,6,0,0,0
g180.t1,0,0,0,0,0,0,0,0,0
g1800.t1,0,0,0,0,0,9,11,6,0
g18000.t1,375,842,2641,634,1476,1398,1567,1227,1429
g18001.t1,0,0,0,0,0,8,9,16,3
g18001.t2,0,0,0,0,0,0,0,0,0
g18002.t1,0,0,0,0,0,0,0,0,0
g18002.t2,0,0,0,0,0,0,0,0,0
g18003.t1,721,318,2048,687,807,962,590,928,4218
g18004.t1,5363,2891,12606,9796,7569,11575,17975,6467,6178
g18005.t1,1782,1988,2084,1250,2299,2256,1890,2077,1606
g18006.t1,0,0,0,0,0,0,0,0,0
g18006.t2,0,0,0,0,0,0,0,0,0
g18007.t1,0,0,0,0,12,0,0,9,0
g18008.t1,0,0,0,0,0,0,0,0,0
g18009.t1,134,8,219,379,198,164,238,246,35
g1801.t1,0,0,0,34,32,463,12,16,8
g18010.t1,0,0,0,240,1,0,0,0,5442
g18011.t1,223,0,46,80,19,20,21,71,31
g18012.t1,40,0,0,31,965,0,23,36,30
g18013.t1,1600,832,4355,4793,26075,4840,23674,3256,11552
g18014.t1,8902,5147,7281,14819,14313,11288,15004,7716,11665
g18015.t1,5,30,410,116,223,559,564,506,814
g18016.t1,0,0,66,88,68,80,231,203,469
g18017.t1,0,0,0,1,0,39,0,0,15
g18018.t1,223,293,720,419,1265,396,1397,407,672
g18019.t1,0,0,0,0,4,0,0,0,22
g1802.t1,0,0,0,188,114,1061,57,89,51
g18020.t1,0,0,0,0,0,0,0,0,25
g18021.t1,0,0,0,0,0,0,0,0,37
g18022.t1,0,0,0,0,0,0,0,2,0
g18023.t1,64,55,291,112,187,505,716,319,181
g18024.t1,409,122,553,692,1373,2117,2070,1934,1694
g18025.t1,231,228,343,535,1022,1248,1636,1353,1433
g18026.t1,66,120,98,132,182,113,138,193,551
g18027.t1,9872,7231,20382,14543,42964,90094,222291,46555,13239
g18028.t1,151,229,100,115,170,1045,748,1869,265
g18029.t1,0,69,0,34,26,3,16,27,14
g1803.t1,0,0,0,0,30,21,4,0,36
g18030.t1,0,0,0,0,0,5,0,0,2
g18030.t2,0,0,0,0,0,0,0,0,0
g18031.t1,353,302,679,976,2377,1363,3907,2388,7241
g18032.t1,31444,31391,72236,61492,84833,55828,29906,86818,147133
g18033.t1,0,0,0,0,0,0,0,0,0
g18034.t1,1278,666,4426,3104,3773,4395,2768,6608,162
g18035.t1,110,0,73,185,11,63,26,31,2
g18036.t1,1944,532,6020,2210,4061,1164,5436,1770,1827
g18037.t1,0,0,0,89,66,14,14,11,16
g18038.t1,0,0,0,0,8,0,0,18,48
g18039.t1,0,0,0,0,228,10,2,30,95
g1804.t1,0,0,0,64,43,0,20,1,18
g18040.t1,0,0,0,0,0,0,0,0,0
g18040.t2,0,0,0,0,0,0,0,0,0
g18041.t1,608,70,358,792,1441,477,565,524,1948
g18042.t1,0,62,119,10,72,166,149,124,259
g18043.t1,214,49,387,221,749,445,1106,431,825
g18044.t1,26,0,189,471,101,110,67,73,22
g18044.t2,0,0,0,0,0,0,0,0,0
g18045.t1,1439,1406,1304,1139,1871,2706,1721,2015,2212
g18046.t1,0,0,0,0,0,0,0,0,0
g18047.t1,0,0,0,0,0,0,1,4,0
g18048.t1,159,120,316,152,458,381,245,402,497
g18049.t1,0,0,0,0,0,0,0,0,0
g1805.t1,0,0,22,0,38,38,199,31,82
g18050.t1,0,0,0,0,0,0,0,0,0
g18050.t2,0,0,0,0,0,0,0,0,0
g18051.t1,0,0,0,0,9,24,4,0,25
g18052.t1,0,0,0,0,0,0,0,0,0
g18053.t1,0,0,0,0,0,0,0,0,0
g18054.t1,0,0,0,0,0,27,0,0,0
g18055.t1,0,0,0,0,0,0,0,0,0
g18056.t1,0,0,0,0,8,18,16,1,1
g18057.t1,0,0,0,0,0,0,99,0,0
g18058.t1,0,0,0,0,0,32,0,1,0
g18059.t1,0,0,0,0,0,0,0,0,0
g1806.t1,0,0,0,0,0,0,0,6,0
g18060.t1,0,0,0,32,14,113,22,17,83
g18061.t1,0,0,46,0,34,79,36,104,96
g18062.t1,0,0,46,0,26,16,28,2,28
g18063.t1,0,0,0,0,0,0,0,0,0
g18064.t1,0,0,0,0,0,0,0,0,0
g18064.t2,0,0,18,41,0,0,6,3,0
g18065.t1,0,0,0,0,0,0,0,0,0
g18065.t2,0,0,0,0,0,0,0,0,0
g18066.t1,407,197,1212,359,431,364,344,413,910
g18067.t1,791,672,554,317,290,548,202,94,260
g18068.t1,4006,2699,7704,4542,2969,3161,3787,3019,281
g18069.t1,0,0,0,0,0,16,0,7,8
g18069.t2,6,60,261,151,7,179,228,42,2
g1807.t1,0,0,1,24,0,6,0,8,95
g18070.t1,15,184,168,140,306,294,486,276,916
g18071.t1,439,744,1701,1374,729,1320,966,1322,560
g18072.t1,0,0,0,0,0,0,0,0,0
g18072.t2,0,0,0,0,0,0,0,0,0
g18073.t1,0,0,0,0,0,0,1,0,0
g18073.t2,0,0,0,0,0,0,0,0,0
g18073.t3,0,0,0,0,0,13,0,0,0
g18074.t1,0,0,0,0,0,2,0,8,0
g18075.t1,318,261,183,230,337,169,365,326,120
g18076.t1,0,0,0,0,9,12,6,61,7
g18077.t1,0,0,0,0,0,0,0,0,0
g18077.t2,0,0,0,0,0,0,0,0,0
g18077.t3,0,0,0,0,0,0,0,0,8
g18078.t1,0,0,0,0,0,0,0,0,0
g18079.t1,0,0,0,0,0,0,0,0,16
g1808.t1,0,0,0,0,0,0,0,0,36
g18080.t1,0,0,0,616,562,0,0,0,841
g18081.t1,0,0,0,0,0,0,0,0,32
g18082.t1,0,0,0,0,0,0,0,0,0
g18083.t1,0,0,0,0,0,0,0,0,0
g18084.t1,0,0,0,0,0,0,0,0,0
g18085.t1,0,0,0,0,0,0,0,0,0
g18086.t1,0,0,0,0,0,0,2,0,0
g18087.t1,0,0,0,14,0,0,0,0,288
g18088.t1,0,0,0,0,0,0,0,0,0
g18089.t1,0,0,0,0,0,0,0,0,0
g1809.t1,224,0,293,44,224,253,169,124,197
g18090.t1,0,0,0,0,0,0,0,0,0
g18091.t1,0,0,0,0,0,0,0,0,0
g18092.t1,0,0,0,0,0,0,0,0,0
g18093.t1,0,0,0,0,0,0,0,0,0
g18094.t1,0,0,0,0,0,0,0,0,0
g18095.t1,0,0,0,0,0,0,0,0,0
g18096.t1,0,0,0,0,0,0,0,0,0
g18097.t1,0,0,0,0,0,0,6,39,0
g18098.t1,0,0,110,18,30,4,0,106,0
g18099.t1,0,0,0,0,0,0,0,5,0
g181.t1,0,0,0,0,0,0,0,0,0
g1810.t1,0,0,0,0,0,0,0,0,0
g18100.t1,0,0,0,0,0,0,0,10,0
g18101.t1,0,0,0,0,0,0,0,0,0
g18102.t1,0,0,0,0,0,0,0,0,0
g18103.t1,0,0,0,0,0,0,0,22,0
g18104.t1,0,0,0,0,0,0,0,0,0
g18105.t1,0,0,0,0,0,0,0,0,0
g18106.t1,0,0,0,0,3,8,8,4,0
g18107.t1,0,0,0,0,0,0,0,0,0
g18108.t1,0,0,0,0,0,1,0,0,0
g18109.t1,0,0,0,0,0,0,0,0,0
g1811.t1,259,0,60,137,63,160,133,121,275
g18110.t1,0,0,18,12,56,126,63,41,65
g18111.t1,0,0,0,2,0,0,4,0,0
g18112.t1,0,0,0,0,0,0,0,0,0
g18113.t1,0,0,0,0,0,0,0,0,0
g18114.t1,0,0,0,0,0,1,0,0,0
g18115.t1,0,0,0,0,1,0,0,0,0
g18116.t1,0,0,0,0,7,0,6,0,6
g18117.t1,0,0,0,0,0,0,0,0,0
g18118.t1,0,0,0,0,0,0,0,0,0
g18119.t1,0,0,0,0,0,0,0,0,0
g1812.t1,2051,1475,3894,2766,1972,2179,2210,2148,2285
g18120.t1,0,0,0,0,0,0,0,0,0
g18121.t1,0,0,0,0,0,6,0,0,0
g18122.t1,0,0,117,0,6,21,4,15,28
g18123.t1,0,0,0,0,0,0,0,0,0
g18124.t1,0,0,0,0,0,0,0,0,0
g18125.t1,122,149,273,423,375,190,213,138,444
g18126.t1,981,771,2781,4337,4319,2773,3747,2742,1396
g18127.t1,4660,3742,7194,9083,2268,2555,2127,2970,1800
g18128.t1,0,0,0,0,0,0,0,0,0
