"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g5371.t1",0,NA,NA,NA,NA,NA
"g5371.t2",0,NA,NA,NA,NA,NA
"g5373.t1",0,NA,NA,NA,NA,NA
"g5373.t2",0,NA,NA,NA,NA,NA
"g5378.t1",5.16038754305146,-5.27857744611552,3.23477102438514,-1.63182414035592,NA,NA
"g5379.t1",0,NA,NA,NA,NA,NA
"g5381.t1",0.466348079799515,-1.6162758797936,3.32235033964674,-0.486485684699181,0.626622852560389,NA
"g5387.t1",0.487483012302487,2.34275997041382,3.25152697693202,0.720510697599789,0.471210615575201,NA
"g5389.t1",11.573788743721,2.27822713302118,1.93433267744916,1.17778454532729,NA,NA
"g5391.t1",0.343721473948223,-2.3068069771783,3.32338629874936,-0.694113404164418,0.487611093129441,NA
"g5391.t3",0,NA,NA,NA,NA,NA
"g5394.t1",0.0904958023151678,0.140072481736037,3.35247519753738,0.0417818100008404,0.966672635865656,NA
"g5395.t1",5.16731993040636,5.75931597536848,3.19898262447797,1.80035863005299,NA,NA
"g5396.t1",0,NA,NA,NA,NA,NA
"g5398.t1",0,NA,NA,NA,NA,NA
"g540.t1",0,NA,NA,NA,NA,NA
"g540.t2",0,NA,NA,NA,NA,NA
"g5402.t1",0,NA,NA,NA,NA,NA
"g5404.t1",0.0859303684870558,-1.15833557912353,3.35247519753738,-0.345516524618708,0.729706089478705,NA
"g5405.t1",0,NA,NA,NA,NA,NA
"g5408.t2",1.20167251446253,3.65632162318462,3.21697942213377,1.13656978904747,0.255718175451226,NA
"g5408.t3",0,NA,NA,NA,NA,NA
"g5412.t1",0.171860736974112,-1.66670565552755,3.344850497608,-0.49829003021793,0.618279633870634,NA
"g5412.t2",0,NA,NA,NA,NA,NA
"g5412.t3",0,NA,NA,NA,NA,NA
"g5412.t4",0,NA,NA,NA,NA,NA
"g5419.t1",0.170466549623759,-1.15833557912353,3.35247519753738,-0.345516524618708,0.729706089478705,NA
"g542.t1",3.75863495860341,2.84329941624474,2.6693147127083,1.06517953941816,NA,NA
"g5420.t1",0,NA,NA,NA,NA,NA
"g5421.t1",1.48378106478688,3.96207050712001,3.21250962497541,1.23332564556918,0.217454293487223,NA
"g5422.t1",0,NA,NA,NA,NA,NA
"g5426.t1",0,NA,NA,NA,NA,NA
"g5426.t2",0,NA,NA,NA,NA,NA
"g5427.t1",0,NA,NA,NA,NA,NA
"g5430.t1",0.245900984892678,-1.89263936893591,3.33844922376662,-0.566921717862923,0.570767368178239,NA
"g5431.t1",0,NA,NA,NA,NA,NA
"g5444.t1",5.58624525142104,-2.32148380032459,3.10800253374634,-0.746937550763933,NA,NA
"g5446.t1",108.743617304397,3.01400183881939,2.07089512262854,1.45541017789148,NA,NA
"g5449.t1",0,NA,NA,NA,NA,NA
"g5449.t2",0,NA,NA,NA,NA,NA
"g545.t1",0,NA,NA,NA,NA,NA
"g545.t2",0,NA,NA,NA,NA,NA
"g5460.t1",0.577025969639342,2.60201067843927,3.24205826734415,0.802579862505308,0.422217611489397,NA
"g5461.t1",102.848042167129,-3.38962989060538,2.25969658286897,-1.50003762288378,NA,NA
"g5462.t1",121.13058088681,24.346592920437,3.193735076162,7.6232349709153,NA,NA
"g5464.t1",21.9832353648927,-2.32768909847079,3.07263890545409,-0.757553741293525,NA,NA
"g5465.t1",0,NA,NA,NA,NA,NA
"g5465.t2",0,NA,NA,NA,NA,NA
"g5465.t3",0,NA,NA,NA,NA,NA
"g5466.t1",14.6245340327853,-5.38280638483961,2.81954422345769,-1.90910514545451,NA,NA
"g5467.t1",0,NA,NA,NA,NA,NA
"g5467.t2",0,NA,NA,NA,NA,NA
"g5468.t1",0,NA,NA,NA,NA,NA
"g5468.t2",0,NA,NA,NA,NA,NA
"g5472.t1",0,NA,NA,NA,NA,NA
"g5473.t1",0.0772840826084215,0.140072481736037,3.35247519753738,0.0417818100008404,0.966672635865656,NA
"g5474.t1",4.09605637824634,5.4266574347566,3.20040250751153,1.69561716753437,NA,NA
"g5475.t1",0,NA,NA,NA,NA,NA
"g5476.t1",0,NA,NA,NA,NA,NA
"g5477.t1",0,NA,NA,NA,NA,NA
"g5477.t2",0,NA,NA,NA,NA,NA
"g5478.t1",1124.38389177137,-0.782612049856722,1.55777548894789,-0.502390784428949,NA,NA
"g5479.t1",29.180023016995,1.12346056005492,3.06644712605625,0.36637206313086,NA,NA
"g5484.t1",0.0974966024604974,0.140072481736037,3.35247519753738,0.0417818100008405,0.966672635865656,NA
"g5485.t1",0,NA,NA,NA,NA,NA
"g5488.t1",0,NA,NA,NA,NA,NA
"g5489.t1",0,NA,NA,NA,NA,NA
"g5490.t1",0.618272660867372,2.70588607026901,3.23870984238147,0.835482708225364,0.403445978914547,NA
"g5491.t1",2230.38652923193,-0.93503119560895,2.29132737434609,-0.408074029960819,NA,NA
"g5496.t1",465.498459992853,-5.42900666173644,1.76486624482572,-3.07615757151759,NA,NA
"g5497.t1",0.779972819683979,3.02507342153192,3.22979004305355,0.936616120926522,0.348956056532653,NA
"g5499.t1",188.977520747577,5.64345836794049,2.88362907066674,1.95706806584372,NA,NA
"g550.t1",0.0772840826084215,0.140072481736037,3.35247519753738,0.0417818100008404,0.966672635865656,NA
"g5504.t1",0,NA,NA,NA,NA,NA
"g5507.t1",0,NA,NA,NA,NA,NA
"g5509.t1",0,NA,NA,NA,NA,NA
"g551.t1",0.0904958023151678,0.140072481736037,3.35247519753738,0.0417818100008404,0.966672635865656,NA
"g552.t1",0,NA,NA,NA,NA,NA
"g5522.t1",0.353919688322552,1.89002061994441,3.2726441370905,0.577520971047192,0.563587576202632,NA
"g5523.t1",0,NA,NA,NA,NA,NA
"g5524.t1",1.26694123241235,3.73085193230866,3.21580165732013,1.16016232649676,0.24598272226432,NA
"g5525.t1",0,NA,NA,NA,NA,NA
"g553.t1",0,NA,NA,NA,NA,NA
"g5539.t1",2.97455830379377,3.79337585892995,3.19560423628158,1.18706059275473,NA,NA
"g554.t1",0.0904958023151678,0.140072481736037,3.35247519753738,0.0417818100008404,0.966672635865656,NA
"g5542.t1",11.1289078956127,21.025564493566,3.19604484314013,6.57861998985855,NA,NA
"g5547.t1",0,NA,NA,NA,NA,NA
"g5547.t2",0,NA,NA,NA,NA,NA
"g5547.t3",0,NA,NA,NA,NA,NA
"g5552.t1",59.4430837099185,-1.1219118456785,2.18886331175641,-0.512554548131304,NA,NA
"g5553.t1",447.383354571995,-2.00201923883618,1.58860194423272,-1.26023970076604,NA,NA
"g5555.t1",0.0772840826084215,0.140072481736037,3.35247519753738,0.0417818100008404,0.966672635865656,NA
"g5557.t1",1.26021027998091,0.400867012489706,3.17795480692791,0.126139934909024,0.899621156433328,NA
"g5558.t1",10.0891015928215,-3.81530511554391,3.11936147436248,-1.22310451895405,NA,NA
"g5560.t1",0.730919509089508,0.706728385615449,3.25159897344344,0.217347954464085,0.827937187937592,NA
"g5561.t1",2170.82271690503,-4.28416949006244,1.07228428848954,-3.99536721376129,NA,NA
"g5563.t1",0.247296844131147,1.38443731638204,3.30526735917929,0.418857891340385,0.675319992980214,NA
"g5567.t1",31.4565548325208,1.3155079305256,2.22384195523184,0.591547401752503,NA,NA
"g5572.t1",4.16454683461003,-1.40230884528072,3.10534693125561,-0.451578801442875,NA,NA
"g5573.t1",0,NA,NA,NA,NA,NA
"g5573.t2",0,NA,NA,NA,NA,NA
"g5578.t1",5.08758713978167,-2.74798366581544,3.12436745502912,-0.879532803157376,NA,NA
"g5579.t1",0.637283253973136,2.73704626236432,3.23775083497643,0.845354198598868,0.397913108689918,NA
"g5585.t1",0.927408991301058,3.2881332239937,3.22377135040463,1.01996477621807,0.307745166413899,NA
"g5586.t1",0,NA,NA,NA,NA,NA
"g5589.t1",0,NA,NA,NA,NA,NA
"g5589.t2",0,NA,NA,NA,NA,NA
"g5590.t1",0,NA,NA,NA,NA,NA
"g5591.t1",0,NA,NA,NA,NA,NA
"g5592.t1",0,NA,NA,NA,NA,NA
"g5593.t1",1.11395282836333,3.54374794310627,3.21887685755053,1.10092684496261,0.270928497353331,NA
"g5594.t1",0,NA,NA,NA,NA,NA
"g5595.t1",0,NA,NA,NA,NA,NA
"g5596.t1",0,NA,NA,NA,NA,NA
"g5597.t1",0,NA,NA,NA,NA,NA
"g5600.t1",0.659458251016391,2.79415810285253,3.23604526334588,0.863448399347644,0.387890978563396,NA
"g5601.t1",0,NA,NA,NA,NA,NA
"g5602.t1",0.463704495650529,2.29345808493588,3.25352457015913,0.704914942389295,0.48086317064348,NA
"g5603.t1",0,NA,NA,NA,NA,NA
"g5604.t1",0,NA,NA,NA,NA,NA
"g5605.t1",0,NA,NA,NA,NA,NA
"g5606.t1",0,NA,NA,NA,NA,NA
"g5607.t1",0,NA,NA,NA,NA,NA
"g5608.t1",0,NA,NA,NA,NA,NA
"g5609.t1",0,NA,NA,NA,NA,NA
"g561.t1",0,NA,NA,NA,NA,NA
"g5610.t1",0,NA,NA,NA,NA,NA
"g5611.t1",0,NA,NA,NA,NA,NA
"g5612.t1",0,NA,NA,NA,NA,NA
"g5613.t1",0,NA,NA,NA,NA,NA
"g5614.t1",0,NA,NA,NA,NA,NA
"g5616.t1",0.0974966024604974,0.140072481736037,3.35247519753738,0.0417818100008405,0.966672635865656,NA
"g5620.t1",0.154568165216843,0.801026565450811,3.34948097182961,0.239149459927596,0.810989690755422,NA
"g5621.t1",0,NA,NA,NA,NA,NA
"g5622.t1",0.0859303684870558,-1.15833557912353,3.35247519753738,-0.345516524618708,0.729706089478705,NA
"g5623.t1",1.44595694848241,-0.685588215857431,3.16810985408855,-0.216402917649038,0.828673692196831,NA
"g5624.t1",1.41589312107818,1.76174345287486,3.18962897933581,0.552334915530429,0.580718913043596,NA
"g5625.t1",0.540849372305428,2.50074092433684,3.24555930936755,0.770511546998704,0.440996508139207,NA
"g5628.t1",0.0974966024604974,0.140072481736037,3.35247519753738,0.0417818100008405,0.966672635865656,NA
"g5629.t1",0,NA,NA,NA,NA,NA
"g5630.t1",0,NA,NA,NA,NA,NA
"g5631.t1",4.02741858151655,4.79414609788346,3.20067254756289,1.49785584955696,NA,NA
"g5632.t1",0,NA,NA,NA,NA,NA
"g5635.t1",1.89046810671523,-4.58873518549501,3.24931455116962,-1.41221636540028,0.157886263222469,NA
"g5636.t1",0,NA,NA,NA,NA,NA
"g5637.t1",0,NA,NA,NA,NA,NA
"g5638.t1",0,NA,NA,NA,NA,NA
"g5639.t1",0.164864562754098,0.854990633470006,3.34671235387277,0.255471801297958,0.798358720471909,NA
"g5644.t1",0,NA,NA,NA,NA,NA
"g5644.t2",0,NA,NA,NA,NA,NA
"g5649.t1",80.058088110853,-3.19913964556252,3.06563298044351,-1.04354946139042,NA,NA
"g5650.t1",3.29076036984474,-2.02777152570139,3.13093144140366,-0.647657594441702,NA,NA
"g5651.t1",0,NA,NA,NA,NA,NA
"g5651.t2",0,NA,NA,NA,NA,NA
"g5652.t1",0,NA,NA,NA,NA,NA
"g5652.t2",0,NA,NA,NA,NA,NA
"g5653.t1",0,NA,NA,NA,NA,NA
"g5654.t1",0,NA,NA,NA,NA,NA
"g5655.t1",0,NA,NA,NA,NA,NA
"g5656.t1",0,NA,NA,NA,NA,NA
"g5656.t2",0,NA,NA,NA,NA,NA
"g5660.t1",0,NA,NA,NA,NA,NA
"g5661.t1",0,NA,NA,NA,NA,NA
"g5662.t1",8.20875109342301,-1.08887013850516,3.08151400914177,-0.353355569786432,NA,NA
"g5663.t1",24.9909957417355,-0.683587382291208,3.06678563846311,-0.222900281557919,NA,NA
"g5665.t1",0,NA,NA,NA,NA,NA
"g5666.t1",0,NA,NA,NA,NA,NA
"g5670.t1",0.0859303684870558,-1.15833557912353,3.35247519753738,-0.345516524618708,0.729706089478705,NA
"g5671.t1",0,NA,NA,NA,NA,NA
"g5672.t1",27.3453828355352,-1.54392076255535,2.455575150352,-0.628740994684702,NA,NA
"g5673.t1",0.0904958023151678,0.140072481736037,3.35247519753738,0.0417818100008404,0.966672635865656,NA
"g5674.t1",0,NA,NA,NA,NA,NA
"g5675.t1",0.322348050140432,1.76732103948389,3.27957261734441,0.538887606920853,0.589964409045414,NA
"g5684.t1",0.257791105461168,-2.01543196313854,3.33421966738414,-0.604468860541437,0.545531966108386,NA
"g5685.t1",0,NA,NA,NA,NA,NA
"g5686.t1",0,NA,NA,NA,NA,NA
"g5688.t1",0,NA,NA,NA,NA,NA
"g5689.t1",0,NA,NA,NA,NA,NA
"g569.t1",0,NA,NA,NA,NA,NA
"g5690.t1",0,NA,NA,NA,NA,NA
"g5691.t1",0,NA,NA,NA,NA,NA
"g5692.t1",0,NA,NA,NA,NA,NA
"g5692.t2",0,NA,NA,NA,NA,NA
"g5694.t1",110.793821303518,-3.27673432776344,2.2907691117112,-1.43040794072683,NA,NA
"g57.t1",302.68109298659,5.75966429866724,2.55599951589955,2.25339021499783,NA,NA
"g570.t1",0,NA,NA,NA,NA,NA
"g5703.t1",731.442864565101,2.82828683027599,1.38838393867248,2.03710713693526,NA,NA
"g5705.t1",0.772840826084215,3.02619692764774,3.22976196145651,0.936972124807315,0.348772896793382,NA
"g5705.t2",0,NA,NA,NA,NA,NA
"g5705.t3",0,NA,NA,NA,NA,NA
"g5705.t4",0,NA,NA,NA,NA,NA
"g5705.t5",0,NA,NA,NA,NA,NA
"g5716.t1",0.779972819683979,3.02507342153192,3.22979004305355,0.936616120926522,0.348956056532653,NA
"g5718.t1",0,NA,NA,NA,NA,NA
"g5719.t1",0.99230518841216,2.67628509059816,2.6051075475169,1.0273223050423,0.304268722787109,NA
"g572.t1",0,NA,NA,NA,NA,NA
"g5720.t1",0,NA,NA,NA,NA,NA
"g5722.t1",0.0904958023151678,0.140072481736037,3.35247519753738,0.0417818100008404,0.966672635865656,NA
"g5726.t1",0,NA,NA,NA,NA,NA
"g5726.t2",0,NA,NA,NA,NA,NA
"g573.t1",0,NA,NA,NA,NA,NA
"g5730.t1",0,NA,NA,NA,NA,NA
"g5731.t1",0,NA,NA,NA,NA,NA
"g5731.t2",0,NA,NA,NA,NA,NA
"g5734.t1",11656.7860232573,2.82575467934174,3.06041429424914,0.923324232490893,NA,NA
"g5735.t1",0.927408991301058,3.2881332239937,3.22377135040463,1.01996477621807,0.307745166413899,NA
"g5738.t1",1.44793283704268,3.92369022959813,3.21302044890208,1.22118433168979,0.222016235257481,NA
"g5739.t1",0.584979614762985,2.60766046403674,3.24186997712016,0.804369232091535,0.421183765005016,NA
"g574.t1",0,NA,NA,NA,NA,NA
"g5740.t1",0,NA,NA,NA,NA,NA
"g5741.t1",82.9413566956733,-1.20168116468252,2.53984603712563,-0.473131499751251,NA,NA
"g5742.t1",0,NA,NA,NA,NA,NA
"g5744.t1",10291.5436640603,2.34401873305525,3.06041104997889,0.765916308226447,NA,NA
"g5745.t1",17.1429534870516,1.53402666660442,3.07202894999488,0.499352933053244,NA,NA
"g5751.t1",0,NA,NA,NA,NA,NA
"g5751.t2",0,NA,NA,NA,NA,NA
"g5751.t3",0,NA,NA,NA,NA,NA
"g5757.t1",1.46028377398066,0.44855244081189,3.16279825158701,0.141821388887773,0.887221088945851,NA
"g5759.t1",0,NA,NA,NA,NA,NA
"g5759.t2",0,NA,NA,NA,NA,NA
"g5766.t1",0.824203686105381,0.597685304539773,3.2223167201305,0.185483103136916,0.852850132061374,NA
"g5769.t1",0,NA,NA,NA,NA,NA
"g5770.t1",4.48826664513349,2.73920764705499,3.13336794144811,0.874205550781579,NA,NA
"g5771.t1",38.7294051205968,-23.3438852305938,3.22709275469378,-7.2337199470453,NA,NA
"g5772.t1",0,NA,NA,NA,NA,NA
"g5773.t1",0,NA,NA,NA,NA,NA
"g5777.t1",0,NA,NA,NA,NA,NA
"g5778.t1",0.542974813891007,2.50645292699719,3.24535533871876,0.772320028285935,0.439924905995995,NA
"g5779.t1",421.853716464082,-5.6648279622605,3.0650085452012,-1.84822582995071,NA,NA
"g5780.t1",849.392622493589,-6.27749348545635,3.06384790627566,-2.04889200687743,NA,NA
"g5782.t1",58.0459137485719,-2.24582335774471,3.06486728753409,-0.732763655666028,NA,NA
"g5783.t1",36.482433411043,-5.99856538307544,3.12647459610056,-1.91863557457241,NA,NA
"g5784.t1",16.1731710108789,-5.13462538765062,3.1441455007013,-1.63307499176019,NA,NA
"g5785.t1",4.98933968032442,-0.503921223942135,3.09139330481746,-0.163007800772827,NA,NA
"g5786.t1",4.64023989830102,-5.87284730641762,3.235582335615,-1.81508201530633,NA,NA
"g5787.t1",6.88782973349311,-2.46980373597332,3.10184955634201,-0.796235823534246,NA,NA
"g5788.t1",8.31331732727099,-0.860208621290506,2.87013288558185,-0.299710381220247,NA,NA
"g5791.t1",0,NA,NA,NA,NA,NA
"g5792.t1",0,NA,NA,NA,NA,NA
"g5793.t1",0,NA,NA,NA,NA,NA
"g5794.t1",0,NA,NA,NA,NA,NA
"g5795.t1",0.618272660867372,2.70588607026901,3.23870984238147,0.835482708225364,0.403445978914547,NA
"g5796.t1",0,NA,NA,NA,NA,NA
"g5797.t1",0,NA,NA,NA,NA,NA
"g5798.t1",0,NA,NA,NA,NA,NA
"g5799.t1",0,NA,NA,NA,NA,NA
"g5799.t2",0,NA,NA,NA,NA,NA
"g5799.t3",0,NA,NA,NA,NA,NA
"g5799.t4",0,NA,NA,NA,NA,NA
"g58.t1",1.77067448848744,3.56876556310499,3.21024250667935,1.11168098848597,0.266275336823418,NA
"g5804.t1",0.463704495650529,2.29345808493588,3.25352457015913,0.704914942389295,0.48086317064348,NA
"g5807.t1",1.55994563936796,4.02875102974856,3.21165362759176,1.25441641500098,0.209690689201446,NA
"g5809.t1",23.251060840196,-2.08676651550664,2.41369357589672,-0.864553204410538,NA,NA
"g5810.t1",0,NA,NA,NA,NA,NA
"g5811.t1",10.238553880474,0.0857485034386933,3.07522015112984,0.0278836958736724,NA,NA
"g5812.t1",6.24421035974658,6.03326100840449,3.19803535196392,1.88655231866009,NA,NA
"g5815.t1",1.76692976041035,4.21325833671452,3.00962152234141,1.39992962750902,0.161534392895101,NA
"g5816.t1",9.85526310936419,-4.60833223833122,3.15830146417898,-1.45911727889129,NA,NA
"g582.t1",0,NA,NA,NA,NA,NA
"g582.t2",0,NA,NA,NA,NA,NA
"g5820.t1",0,NA,NA,NA,NA,NA
"g5820.t2",0,NA,NA,NA,NA,NA
"g5820.t3",0,NA,NA,NA,NA,NA
"g5820.t4",0,NA,NA,NA,NA,NA
"g5820.t5",0,NA,NA,NA,NA,NA
"g5820.t6",0,NA,NA,NA,NA,NA
"g5820.t7",0.368851477339018,-2.33761611778463,3.32235043216775,-0.703603116381493,0.481679970070769,NA
"g5824.t1",0.658715715559838,-0.584670097477497,3.27611171308663,-0.178464640000522,0.85835808857406,NA
"g5825.t1",1.36924386021952,0.610150115501699,2.82240180169576,0.216181167095028,0.828846532945244,NA
"g5826.t1",0.939511813988445,-3.55476965710461,3.27337395117498,-1.0859650348927,0.277494461898891,NA
"g5827.t1",0.490127935064022,2.36755158928185,3.25054751060827,0.728354709954328,0.466396479809106,NA
"g5828.t1",0,NA,NA,NA,NA,NA
"g5829.t1",0,NA,NA,NA,NA,NA
"g583.t2",0,NA,NA,NA,NA,NA
"g5831.t1",0,NA,NA,NA,NA,NA
"g5832.t1",0.772840826084215,3.02619692764774,3.22976196145651,0.936972124807315,0.348772896793382,NA
"g5840.t1",0,NA,NA,NA,NA,NA
"g5840.t2",0,NA,NA,NA,NA,NA
"g5842.t1",0,NA,NA,NA,NA,NA
"g5843.t1",31.0420401560808,22.3453090862953,3.19441354574127,6.99512094045732,NA,NA
"g5844.t1",0.850124908692636,3.16310459798118,3.22649687279171,0.980352599952876,0.326912098697356,NA
"g5845.t1",0,NA,NA,NA,NA,NA
"g5846.t1",0,NA,NA,NA,NA,NA
"g5847.t1",0,NA,NA,NA,NA,NA
"g5848.t1",0,NA,NA,NA,NA,NA
"g5849.t1",0.0904958023151678,0.140072481736037,3.35247519753738,0.0417818100008404,0.966672635865656,NA
"g5850.t1",0,NA,NA,NA,NA,NA
"g5853.t1",2.71487406945503,4.83121664071619,3.20392254411645,1.50790681553399,NA,NA
"g5854.t1",0,NA,NA,NA,NA,NA
"g5855.t1",0,NA,NA,NA,NA,NA
"g5856.t1",0,NA,NA,NA,NA,NA
"g5856.t2",0,NA,NA,NA,NA,NA
"g5856.t3",3.45547647479468,-2.79078545635857,3.15602073385073,-0.884273486046928,NA,NA
"g5857.t1",1.08594962778201,3.50820319462739,3.21950711828611,1.08967089238646,0.275858142475749,NA
"g5860.t1",0.171860736974112,-1.66670565552755,3.344850497608,-0.49829003021793,0.618279633870634,NA
"g5862.t1",32.1265102415292,-2.96136461934811,2.8793401922777,-1.0284872302656,NA,NA
"g5864.t1",0,NA,NA,NA,NA,NA
"g5864.t2",0,NA,NA,NA,NA,NA
"g5864.t3",0,NA,NA,NA,NA,NA
"g5864.t4",0,NA,NA,NA,NA,NA
"g587.t1",0,NA,NA,NA,NA,NA
"g5874.t1",0.0904958023151678,0.140072481736037,3.35247519753738,0.0417818100008404,0.966672635865656,NA
"g5876.t1",7.56887333331999,-0.0782308405877872,3.08034437815881,-0.0253967839253569,NA,NA
"g5877.t1",0.515582210922335,-2.77490562103937,3.30458771947031,-0.83971310693007,0.401069263295831,NA
"g5883.t1",0,NA,NA,NA,NA,NA
"g5884.t1",0,NA,NA,NA,NA,NA
"g5886.t1",0,NA,NA,NA,NA,NA
"g5889.t1",0,NA,NA,NA,NA,NA
"g5889.t2",0,NA,NA,NA,NA,NA
"g5890.t1",0,NA,NA,NA,NA,NA
"g5891.t1",0.534638452744012,2.48470450594289,3.24613621805923,0.765434454697166,0.444012882773005,NA
"g5893.t1",0,NA,NA,NA,NA,NA
"g5898.t1",0.633470616206175,2.72933732256674,3.23798619349985,0.842911970423404,0.399277678270059,NA
"g5899.t1",0.271487406945503,1.50318844750863,3.29658079406868,0.455984106384779,0.648401407304096,NA
"g59.t1",2.11260908806328,2.85114151330564,3.18962446954903,0.893879997637703,NA,NA
"g590.t1",0,NA,NA,NA,NA,NA
"g5907.t1",31.5479168840184,-2.94898835839818,2.36885076706519,-1.24490254911741,NA,NA
"g5911.t1",0.38998640984199,2.01811327936179,3.26599864080581,0.617916141833992,0.536630617966681,NA
"g5913.t1",0,NA,NA,NA,NA,NA
"g5913.t2",0,NA,NA,NA,NA,NA
"g5914.t1",0,NA,NA,NA,NA,NA
"g5914.t2",0,NA,NA,NA,NA,NA
"g5915.t1",0,NA,NA,NA,NA,NA
"g5917.t1",0,NA,NA,NA,NA,NA
"g5922.t1",0,NA,NA,NA,NA,NA
"g5922.t2",0,NA,NA,NA,NA,NA
"g5923.t1",0,NA,NA,NA,NA,NA
"g5923.t2",0,NA,NA,NA,NA,NA
"g5924.t2",2.40197659854031,-4.93026739390089,3.24442004802521,-1.51961439052931,NA,NA
"g5928.t1",0,NA,NA,NA,NA,NA
"g5929.t1",0,NA,NA,NA,NA,NA
"g5932.t1",0,NA,NA,NA,NA,NA
"g5933.t1",0,NA,NA,NA,NA,NA
"g5934.t1",0,NA,NA,NA,NA,NA
"g5935.t1",0,NA,NA,NA,NA,NA
"g5936.t1",0,NA,NA,NA,NA,NA
"g5938.t1",0,NA,NA,NA,NA,NA
"g5939.t1",0,NA,NA,NA,NA,NA
"g594.t1",0,NA,NA,NA,NA,NA
"g5940.t1",0,NA,NA,NA,NA,NA
"g5940.t2",0,NA,NA,NA,NA,NA
"g5941.t1",112.10450215079,0.114277398077026,2.53602420032156,0.0450616354775069,NA,NA
"g5942.t2",1.03438033977493,3.43998717760447,3.22076067494494,1.06806668510484,0.28549043233283,NA
"g5943.t1",126.586393650916,-24.9587857366735,3.22628259348399,-7.73608170191968,NA,NA
"g5945.t2",0,NA,NA,NA,NA,NA
"g5948.t1",0,NA,NA,NA,NA,NA
"g5949.t1",0,NA,NA,NA,NA,NA
"g5963.t1",327.319571606824,-7.60787931691755,2.55982596635486,-2.97202990238865,NA,NA
"g5965.t1",0,NA,NA,NA,NA,NA
"g5967.t1",0.329729125508196,1.79746630270886,3.2778168677062,0.548373010224552,0.583435804817202,NA
"g5968.t1",3.70963596520423,5.28383982319216,3.20111974694391,1.6506223574537,NA,NA
"g5969.t1",0,NA,NA,NA,NA,NA
"g5973.t1",0,NA,NA,NA,NA,NA
"g5973.t2",0,NA,NA,NA,NA,NA
"g598.t1",0,NA,NA,NA,NA,NA
"g5980.t1",1.48338596845449,3.29576721043795,2.37852347459499,1.38563577178869,0.165858149457395,NA
"g5985.t1",0,NA,NA,NA,NA,NA
"g599.t1",0,NA,NA,NA,NA,NA
"g5991.t1",1.47451256576429,-1.86246280898472,3.2047658176528,-0.581154104529485,0.56113659659425,NA
"g5995.t1",1.02345702604816,3.4211324634986,3.22111764430546,1.06209485069468,0.288192627527059,NA
"g5999.t1",0.285489007236163,1.56740495371381,3.29216373774031,0.476101761205125,0.634001882339413,NA
"g6004.t1",0,NA,NA,NA,NA,NA
"g6004.t2",0,NA,NA,NA,NA,NA
"g6005.t1",0,NA,NA,NA,NA,NA
"g6007.t1",0,NA,NA,NA,NA,NA
"g6010.t1",23.4042402270064,-0.176100596751482,2.41752690755336,-0.0728432830266627,NA,NA
"g602.t1",0,NA,NA,NA,NA,NA
"g602.t2",0,NA,NA,NA,NA,NA
"g6027.t1",0,NA,NA,NA,NA,NA
"g6027.t2",0,NA,NA,NA,NA,NA
"g6028.t1",0,NA,NA,NA,NA,NA
"g6029.t1",0,NA,NA,NA,NA,NA
"g6032.t1",0.343721473948223,-2.3068069771783,3.32338629874936,-0.694113404164418,0.487611093129441,NA
"g6033.t1",0,NA,NA,NA,NA,NA
"g6034.t1",0,NA,NA,NA,NA,NA
"g6035.t1",0,NA,NA,NA,NA,NA
"g6036.t1",0,NA,NA,NA,NA,NA
"g6037.t1",0,NA,NA,NA,NA,NA
"g6041.t1",0.613078813382832,-2.05356546965363,3.30458761106752,-0.621428665645285,0.534317616076713,NA
"g6043.t1",0,NA,NA,NA,NA,NA
"g6043.t2",0,NA,NA,NA,NA,NA
"g6046.t1",0,NA,NA,NA,NA,NA
"g6046.t2",0,NA,NA,NA,NA,NA
"g6048.t1",38.0851705623749,1.46392294268203,3.03943946939737,0.481642407233818,NA,NA
"g6051.t1",1.00469307390948,3.40318323587355,3.22146179296992,1.05640962227154,0.290781111764272,NA
"g6056.t1",0,NA,NA,NA,NA,NA
"g6058.t2",106.472722708851,-0.571107643511161,1.568415673158,-0.364130283371397,NA,NA
"g606.t1",0.231852247825264,1.30297131066714,3.31163859900475,0.393452145128012,0.693985562377023,NA
"g6060.t1",0,NA,NA,NA,NA,NA
"g6060.t2",0,NA,NA,NA,NA,NA
"g6061.t1",0.659458251016391,2.79415810285253,3.23604526334588,0.863448399347644,0.387890978563396,NA
"g6062.t1",8.79743313361259,-0.992766745790399,3.07961452589709,-0.322367211039572,NA,NA
"g6063.t1",947.345113724902,-5.02011033999441,2.19857611376951,-2.28334616598164,NA,NA
"g6067.t1",8.77788064755834,1.12722447760928,2.8860731905676,0.390573766906996,NA,NA
"g6069.t1",0,NA,NA,NA,NA,NA
"g6069.t2",0,NA,NA,NA,NA,NA
"g607.t1",0,NA,NA,NA,NA,NA
"g6070.t1",0,NA,NA,NA,NA,NA
"g6071.t1",0.974966024604974,3.34845575014602,3.22253768058291,1.03907419619073,0.298770230639596,NA
"g6075.t1",0,NA,NA,NA,NA,NA
"g6075.t2",0,NA,NA,NA,NA,NA
"g6081.t1",210.77238912561,4.07763141494865,2.37095314364854,1.71982792062849,NA,NA
"g6089.t1",0,NA,NA,NA,NA,NA
"g6093.t1",0,NA,NA,NA,NA,NA
"g6094.t1",0,NA,NA,NA,NA,NA
